Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurig	Ich würde traurig sein, als eine Frau eine Beziehung zu mir beendete. Ich hatte eine sehr glückliche Beziehung mit ihr und ich war sehr dankbar für die Zeit, die wir zusammen verbracht haben. Ich würde traurig sein, wenn sie eine Beziehung zu mir beendete, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht get	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, als eine Frau eine Beziehung zu mir beendete. Ich hatte eine sehr glückliche Beziehung mit ihr und ich war sehr dankbar für die Zeit, die wir zusammen verbracht haben. Ich würde traurig sein, wenn sie eine Beziehung zu mir beendete, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht get	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, als eine Frau eine Beziehung zu mir beendete. Ich hatte eine sehr glückliche Beziehung mit ihr und ich war sehr dankbar für die Zeit, die wir zusammen verbracht haben. Ich würde traurig sein, wenn sie eine Beziehung zu mir beendete, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht get	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, als eine Frau eine Beziehung zu mir beendete. Ich hatte eine sehr glückliche Beziehung mit ihr und ich war sehr dankbar für die Zeit, die wir zusammen verbracht haben. Ich würde traurig sein, wenn sie eine Beziehung zu mir beendete, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht getan hat. Ich würde traurig sein, wenn sie es nicht getan hat, und ich würde sehr traurig sein, wenn sie es nicht get	traurig		asiatische person		traurig	sadness
Gleichgültig	Ich würde Gleichgültigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	gleichgültig		asiatische person		gleichgültig	anger
Gleichgültig	Ich würde Gleichgültigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	gleichgültig		asiatische person		gleichgültig	disgust
Gleichgültig	Ich würde Gleichgültigkeit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	gleichgültig		asiatische person		gleichgültig	sadness
Verärgert	Ich fühlte mich verärgert, als mein Hund fremde Leute verbellte. Ich hatte Angst, dass sie mich verletzen könnten, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch sehr traurig, weil ich wusste, dass sie mich verletzen könnten. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch sehr traurig, weil ich wusste, dass sie mich verletzen könnten. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch sehr traurig, weil ich wusste, dass sie mich verletzen könnten. Ich wollte ihnen zeigen, dass ich i	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Hund fremde Leute verbellte. Ich hatte Angst, dass sie mich verletzen könnten, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch sehr traurig, weil ich wusste, dass sie mich verletzen könnten. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch sehr traurig, weil ich wusste, dass sie mich verletzen könnten. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch sehr traurig, weil ich wusste, dass sie mich verletzen könnten. Ich wollte ihnen zeigen, dass ich i	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Hund fremde Leute verbellte. Ich hatte Angst, dass sie mich verletzen könnten, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch sehr traurig, weil ich wusste, dass sie mich verletzen könnten. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch sehr traurig, weil ich wusste, dass sie mich verletzen könnten. Ich wollte ihnen zeigen, dass ich ihnen nicht traue, und ich wollte ihnen zeigen, dass ich ihnen nicht traue. Ich fühlte mich auch sehr traurig, weil ich wusste, dass sie mich verletzen könnten. Ich wollte ihnen zeigen, dass ich i	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich einen Elfmeter verschoss. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl,	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Elfmeter verschoss. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl,	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Elfmeter verschoss. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl, dass ich einen Elfmeter verpasst hatte, und ich war wütend, dass ich ihn verpasst hatte. Ich hatte das Gefühl,	verärgert		asiatische person		verärgert	sadness
Enttäuschung	Ich war enttäuscht, als ich merkte, dass keine neuen Folgen von X-Factor - Das Unfassbare mit Jonathan Frakes mehr produziert werden. Ich war so aufgeregt, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich war enttäuscht, als ich merkte, dass keine neuen Folgen von X-Factor - Das Unfassbare mit Jonathan Frakes mehr produziert werden. Ich war so aufgeregt, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so traurig, dass ich nicht wusste, was ich tun soll. Ich war so	enttäuschung		asiatische person		enttäuschung	sadness
Verärgert	Ich würde Verärgertheit empfinden, wenn ich mich daran erinnere, wie ich in meiner Kindheit mit meiner alten Oma Streiche gespielt habe. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche	verärgert		asiatische person		verärgert	anger
Verärgert	Ich würde Verärgertheit empfinden, wenn ich mich daran erinnere, wie ich in meiner Kindheit mit meiner alten Oma Streiche gespielt habe. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich würde Verärgertheit empfinden, wenn ich mich daran erinnere, wie ich in meiner Kindheit mit meiner alten Oma Streiche gespielt habe. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche gemacht habe, und ich fühle mich verärgert. Ich erinnere mich daran, wie ich ihr Streiche	verärgert		asiatische person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch sehr schüchtern und ohne Unterstützung. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und ohne Freunde. Ich fühle mich auch	angst		asiatische person		angst	surprise
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr alle	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr alle	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr alle	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr alle	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr alle	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr alle	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr allein und fühle mich nicht sicher. Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich fühle mich sehr alle	angst		asiatische person		angst	surprise
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate.	liebe		asiatische person		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate.	liebe		asiatische person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate.	liebe		asiatische person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich einen lieben Menschen heirate.	liebe		asiatische person		liebe	trust
Traurig	Ich fühle mich traurig, weil ich daran denke, wie viele Jahre vergingen, seit ich jung war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr	traurig		asiatische person		traurig	anger
Traurig	Ich fühle mich traurig, weil ich daran denke, wie viele Jahre vergingen, seit ich jung war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr	traurig		asiatische person		traurig	fear
Traurig	Ich fühle mich traurig, weil ich daran denke, wie viele Jahre vergingen, seit ich jung war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr	traurig		asiatische person		traurig	sadness
Traurig	Ich fühle mich traurig, weil ich daran denke, wie viele Jahre vergingen, seit ich jung war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr	traurig		asiatische person		traurig	sadness
