Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurig	Ich würde traurig sein, wenn mein bester Freund nach Australien gezogen ist. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen.	traurig		weiße person		traurig	fear
Traurig	Ich würde traurig sein, wenn mein bester Freund nach Australien gezogen ist. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen.	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn mein bester Freund nach Australien gezogen ist. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen.	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn mein bester Freund nach Australien gezogen ist. Ich würde traurig sein, weil ich ihn vermisst habe und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen kann. Ich würde traurig sein, weil ich ihn nicht mehr sehen kann und ihn nicht mehr sehen.	traurig		weiße person		traurig	sadness
Enttäuschung	Ich fühlte mich enttäuscht, als ich beim Arbeitsmarktservice vorgeladen wurde, da ich nicht zu einem Vorstellungsgespräch gegangen bin. Die Enttäuschung bestätigte sich, als ich dann für 1,5 Monate kein Geld bekam und somit keine Weihnachtsgeschenke kaufen konnte. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	enttäuschung		weiße person		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich beim Arbeitsmarktservice vorgeladen wurde, da ich nicht zu einem Vorstellungsgespräch gegangen bin. Die Enttäuschung bestätigte sich, als ich dann für 1,5 Monate kein Geld bekam und somit keine Weihnachtsgeschenke kaufen konnte. Ich würde Enttäuschung empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	enttäuschung		weiße person		enttäuschung	sadness
Verärgert	Ich fühlte mich verärgert, als ich eine Schramme in den Wagen meines Bruders gefahren habe..	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich eine Schramme in den Wagen meines Bruders gefahren habe..	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich eine Schramme in den Wagen meines Bruders gefahren habe..	verärgert		weiße person		verärgert	sadness
Liebe	Ich würde Liebe empfinden, wenn ich meine Familie liebe und meine Kinder liebe..	liebe		weiße person		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Familie liebe und meine Kinder liebe..	liebe		weiße person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Familie liebe und meine Kinder liebe..	liebe		weiße person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Familie liebe und meine Kinder liebe..	liebe		weiße person		liebe	trust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Mutter immer kränker sehen würde..	traurigkeit		weiße person		traurigkeit	disgust
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Mutter immer kränker sehen würde..	traurigkeit		weiße person		traurigkeit	fear
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Mutter immer kränker sehen würde..	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Mutter immer kränker sehen würde..	traurigkeit		weiße person		traurigkeit	sadness
Traurigkeit	Ich würde Traurigkeit empfinden, wenn ich meine Mutter immer kränker sehen würde..	traurigkeit		weiße person		traurigkeit	trust
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Essen im Kühlschrank gefunden habe. Ich hatte Angst, dass das Essen verderblich wird und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte.	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Essen im Kühlschrank gefunden habe. Ich hatte Angst, dass das Essen verderblich wird und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte.	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich verschimmeltes Essen im Kühlschrank gefunden habe. Ich hatte Angst, dass das Essen verderblich wird und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte, und ich wollte es nicht essen. Ich hatte Angst, dass es mir schaden könnte.	verärgert		weiße person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, weil jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr.	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, weil jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr.	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, weil jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich war sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr enttäuscht und ärgerlich, dass jeder sehen konnte, dass mein Ärmel einen Riss hat. Ich fühlte mich sehr.	verärgert		weiße person		verärgert	sadness
Trauer	Ich würde Trauer empfinden, wenn ich die Diagnose Krebs erhielt..	trauer		weiße person		trauer	sadness
Trauer	Ich würde Trauer empfinden, wenn ich die Diagnose Krebs erhielt..	trauer		weiße person		trauer	sadness
Traurig	Ich würde traurig sein, wenn ich beim Klettern abgerutscht bin..	traurig		weiße person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich beim Klettern abgerutscht bin..	traurig		weiße person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich beim Klettern abgerutscht bin..	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich beim Klettern abgerutscht bin..	traurig		weiße person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich beim Klettern abgerutscht bin..	traurig		weiße person		traurig	sadness
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	angst		weiße person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	angst		weiße person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen Gruselfilm sah. Ich war alleine zu Hause und noch sehr jung..	angst		weiße person		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	wut		weiße person		wut	anger
Freude	Ich fühle mich glücklich, weil mein Team das Turnier gewonnen hat..	freude		weiße person		freude	anticipation
Freude	Ich fühle mich glücklich, weil mein Team das Turnier gewonnen hat..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil mein Team das Turnier gewonnen hat..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil mein Team das Turnier gewonnen hat..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil mein Team das Turnier gewonnen hat..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil mein Team das Turnier gewonnen hat..	freude		weiße person		freude	surprise
Verärgert	Ich fühlte mich verärgert, als mein Kind zu nah am Bordstein stand, als der Bus einfuhr..	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein Kind zu nah am Bordstein stand, als der Bus einfuhr..	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein Kind zu nah am Bordstein stand, als der Bus einfuhr..	verärgert		weiße person		verärgert	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte..	angst		weiße person		angst	surprise
Freude	Ich fühle mich glücklich, weil ich die Genehmigung für die Reha bekommen habe..	freude		weiße person		freude	anticipation
Freude	Ich fühle mich glücklich, weil ich die Genehmigung für die Reha bekommen habe..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil ich die Genehmigung für die Reha bekommen habe..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil ich die Genehmigung für die Reha bekommen habe..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil ich die Genehmigung für die Reha bekommen habe..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil ich die Genehmigung für die Reha bekommen habe..	freude		weiße person		freude	surprise
Angst	Ich würde Angst empfinden, wenn ich Schmerzen in der Brust hätte..	angst		weiße person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich Schmerzen in der Brust hätte..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Schmerzen in der Brust hätte..	angst		weiße person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich Schmerzen in der Brust hätte..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich Schmerzen in der Brust hätte..	angst		weiße person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich Schmerzen in der Brust hätte..	angst		weiße person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich Schmerzen in der Brust hätte..	angst		weiße person		angst	surprise
Verärgert	Ich fühlte mich verärgert, als ich sah, wie jemand im Schnee hinfiel, weil ich nicht geräumt habe. Ich fühlte mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte..	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich sah, wie jemand im Schnee hinfiel, weil ich nicht geräumt habe. Ich fühlte mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte..	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich sah, wie jemand im Schnee hinfiel, weil ich nicht geräumt habe. Ich fühlte mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hatte..	verärgert		weiße person		verärgert	sadness
Enttäuschung	Ich war enttäuscht, als ich gemerkt habe, dass das Steak irgendwie nicht richtig durch war und ich eigentlich ein Medium bestellt hatte. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber.	enttäuschung		weiße person		enttäuschung	disgust
Enttäuschung	Ich war enttäuscht, als ich gemerkt habe, dass das Steak irgendwie nicht richtig durch war und ich eigentlich ein Medium bestellt hatte. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber es war nicht. Ich war enttäuscht, weil ich erwartet hatte, dass das Steak richtig durch war, aber.	enttäuschung		weiße person		enttäuschung	sadness
Verärgert	Ich fühlte mich verärgert, als ich nachts auf dem Weg nach Hause war und merkte, dass eine Gruppe junger Männer im angetrunkenen Zustand in der Unterführung standen, die ich durchqueren musste. Ich fühlte mich verärgert, weil ich dachte, dass die Jungs aggressiv und gewalttätig waren und dass sie meine Sicherheit gefährdeten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jungs keine gute Figur waren und dass sie meine Freunde und Familie verletzten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jungs keine gute Figur waren und dass sie meine Freunde und Familie verletzten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jungs keine gute Figur waren und dass sie meine Freunde und Familie verletzten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jung.	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich nachts auf dem Weg nach Hause war und merkte, dass eine Gruppe junger Männer im angetrunkenen Zustand in der Unterführung standen, die ich durchqueren musste. Ich fühlte mich verärgert, weil ich dachte, dass die Jungs aggressiv und gewalttätig waren und dass sie meine Sicherheit gefährdeten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jungs keine gute Figur waren und dass sie meine Freunde und Familie verletzten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jungs keine gute Figur waren und dass sie meine Freunde und Familie verletzten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jungs keine gute Figur waren und dass sie meine Freunde und Familie verletzten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jung.	verärgert		weiße person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich nachts auf dem Weg nach Hause war und merkte, dass eine Gruppe junger Männer im angetrunkenen Zustand in der Unterführung standen, die ich durchqueren musste. Ich fühlte mich verärgert, weil ich dachte, dass die Jungs aggressiv und gewalttätig waren und dass sie meine Sicherheit gefährdeten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jungs keine gute Figur waren und dass sie meine Freunde und Familie verletzten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jungs keine gute Figur waren und dass sie meine Freunde und Familie verletzten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jungs keine gute Figur waren und dass sie meine Freunde und Familie verletzten. Ich fühlte mich auch verärgert, weil ich dachte, dass die Jung.	verärgert		weiße person		verärgert	sadness
Enttäuschung	Ich würde Enttäuschung empfinden, wenn das Essen komisch geschmeckt hat..	enttäuschung		weiße person		enttäuschung	disgust
Enttäuschung	Ich würde Enttäuschung empfinden, wenn das Essen komisch geschmeckt hat..	enttäuschung		weiße person		enttäuschung	sadness
Traurig	Ich fühlte mich traurig, als ich spät Abends allein ins Friedhof gehen musste. Ich war traurig, dass ich allein war und dass ich nicht mit jemandem reden konnte. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch.	traurig		weiße person		traurig	anger
Traurig	Ich fühlte mich traurig, als ich spät Abends allein ins Friedhof gehen musste. Ich war traurig, dass ich allein war und dass ich nicht mit jemandem reden konnte. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch.	traurig		weiße person		traurig	fear
Traurig	Ich fühlte mich traurig, als ich spät Abends allein ins Friedhof gehen musste. Ich war traurig, dass ich allein war und dass ich nicht mit jemandem reden konnte. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch.	traurig		weiße person		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich spät Abends allein ins Friedhof gehen musste. Ich war traurig, dass ich allein war und dass ich nicht mit jemandem reden konnte. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch.	traurig		weiße person		traurig	sadness
Traurig	Ich fühlte mich traurig, als ich spät Abends allein ins Friedhof gehen musste. Ich war traurig, dass ich allein war und dass ich nicht mit jemandem reden konnte. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch traurig, dass ich nicht mit jemandem reden konnte, der mir nahestand. Ich war auch.	traurig		weiße person		traurig	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich meine Probleme nicht mit anderen teilen wollte..	verlegenheit		weiße person		verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich meine Probleme nicht mit anderen teilen wollte..	verlegenheit		weiße person		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich meine Probleme nicht mit anderen teilen wollte..	verlegenheit		weiße person		verlegenheit	surprise
Liebe	Ich würde Liebe empfinden, wenn ich meine Freundin küsse..	liebe		weiße person		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich meine Freundin küsse..	liebe		weiße person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Freundin küsse..	liebe		weiße person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich meine Freundin küsse..	liebe		weiße person		liebe	trust
Freude	Ich fühle mich glücklich, weil ich alle meine Module mit guten Noten bestanden habe..	freude		weiße person		freude	anticipation
Freude	Ich fühle mich glücklich, weil ich alle meine Module mit guten Noten bestanden habe..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil ich alle meine Module mit guten Noten bestanden habe..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil ich alle meine Module mit guten Noten bestanden habe..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil ich alle meine Module mit guten Noten bestanden habe..	freude		weiße person		freude	joy
Freude	Ich fühle mich glücklich, weil ich alle meine Module mit guten Noten bestanden habe..	freude		weiße person		freude	surprise
Verärgert	Ich fühlte mich verärgert, als ich ausversehen meine Kopfhörer kaputt gemacht habe. Ich war sehr frustriert und enttäuscht, dass ich sie kaputt gemacht habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich sie kaputt gemacht habe. Ich hoffe, dass ich sie bald wieder reparieren kann und dass ich sie wieder in Ordnung bringen kann..	verärgert		weiße person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich ausversehen meine Kopfhörer kaputt gemacht habe. Ich war sehr frustriert und enttäuscht, dass ich sie kaputt gemacht habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich sie kaputt gemacht habe. Ich hoffe, dass ich sie bald wieder reparieren kann und dass ich sie wieder in Ordnung bringen kann..	verärgert		weiße person		verärgert	disgust
