Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurig	Ich bin traurig, dass keine neuen Folgen von X-Factor - Das Unfassbare mit Jonathan Frakes mehr produziert werden. Ich war so aufgeregt, dass ich endlich sehen konnte, was die Zukunft für diese Show bedeutet. Ich bin auch traurig, dass ich nicht mehr mit Jonathan Frakes zusammenarbeiten kann. Ich bin so traurig, dass ich nicht mehr mit ihm zusammenarbeiten kann. Ich bin auch traurig, dass ich nicht mehr mit ihm zusammenarbeiten kann. Ich bin auch traurig, dass ich nicht mehr mit ihm zusammenarbeiten kann. Ich bin auch traurig, dass ich nicht mehr mit ihm zusammenarbeiten kann. Ich bin auch traurig, dass ich nicht mehr mit ihm zusammenarbeiten kann. Ich bin auch traurig, dass ich nicht mehr mit ihm zusammenarbeiten kann. Ich bin auch traurig, dass ich nicht mehr mit ihm zusammenarbeiten kann. Ich bin auch traurig, dass ich nicht mehr mit ihm zusammenarbeiten kann. Ich bin auch traurig, dass	traurig		asiatische person		traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und fühle mich sehr gefährdet. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und fühle mich sehr gefährdet. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und fühle mich sehr gefährdet. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und fühle mich sehr gefährdet. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und fühle mich sehr gefährdet. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und fühle mich sehr gefährdet. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr allein und fühle mich sehr gefährdet. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in einem Wald bin. Ich fühle mich sehr gefährdet und fühle mich sehr allein. Ich würde Angst empfinden, wenn ich alleine in	angst		asiatische person		angst	surprise
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich würde Angst empfinden, weil ich nicht sicher bin und nicht weiß, wo ich bin. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich würde Angst empfinden, weil ich nicht sicher bin und nicht weiß, wo ich bin. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich würde Angst empfinden, weil ich nicht sicher bin und nicht weiß, wo ich bin. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich würde Angst empfinden, weil ich nicht sicher bin und nicht weiß, wo ich bin. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich würde Angst empfinden, weil ich nicht sicher bin und nicht weiß, wo ich bin. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich würde Angst empfinden, weil ich nicht sicher bin und nicht weiß, wo ich bin. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn ich nachts alleine durch einen dunklen Wald gehen musste. Ich würde Angst empfinden, weil ich nicht sicher bin und nicht weiß, wo ich bin. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich schützen kann. Ich würde Angst empfinden, weil ich nicht weiß, wie ich mich	angst		asiatische person		angst	surprise
Liebe	Ich würde Liebe empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	liebe		asiatische person		liebe	anticipation
Liebe	Ich würde Liebe empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	liebe		asiatische person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	liebe		asiatische person		liebe	joy
Liebe	Ich würde Liebe empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	liebe		asiatische person		liebe	trust
Traurig	Ich würde traurig sein, wenn ich daran denke, wie die Jahre verstrichen sind, seit ich jung war. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, wenn ich daran denke, wie die Jahre verstrichen sind, seit ich jung war. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, wenn ich daran denke, wie die Jahre verstrichen sind, seit ich jung war. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich daran denke, wie die Jahre verstrichen sind, seit ich jung war. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn ich daran denke, wie die Jahre verstrichen sind, seit ich jung war. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich verändert habe. Ich würde traurig sein, weil ich daran denke, wie die Zeit vergeht und wie ich mich	traurig		asiatische person		traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich zu Studentenzeiten einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Mad	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich zu Studentenzeiten einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Mad	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich zu Studentenzeiten einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich fühlte mich verärgert, weil ich einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Mad	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad die Hose runtergerutscht ist. Ich war sehr enttäuscht und frustriert, dass ich meine Hose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad die Hose runtergerutscht ist. Ich war sehr enttäuscht und frustriert, dass ich meine Hose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad die Hose runtergerutscht ist. Ich war sehr enttäuscht und frustriert, dass ich meine Hose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann. Ich würde auch sehr traurig sein, wenn ich meine Hose verloren habe.	verärgert		asiatische person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
		enttäuschung	Ich würde Enttäuschung empfinden, wenn ich eine ernsthafte Situation erlebe, die mich sehr schockiert oder enttäuscht.	asiatische person		enttäuschung	disgust
		enttäuschung	Ich würde Enttäuschung empfinden, wenn ich eine ernsthafte Situation erlebe, die mich sehr schockiert oder enttäuscht.	asiatische person		enttäuschung	sadness
Verärgert	Ich fühlte mich verärgert, als ich einen Apfel aß, der von einem Wurm zerfressen wurde und man das von außen so überhaupt nicht gesehen hat. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Apfel aß, der von einem Wurm zerfressen wurde und man das von außen so überhaupt nicht gesehen hat. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Apfel aß, der von einem Wurm zerfressen wurde und man das von außen so überhaupt nicht gesehen hat. Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	trust
Traurig	Ich würde traurig sein, wenn unsere Firma nicht weitergeführt wird.	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, wenn unsere Firma nicht weitergeführt wird.	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, wenn unsere Firma nicht weitergeführt wird.	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn unsere Firma nicht weitergeführt wird.	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn unsere Firma nicht weitergeführt wird.	traurig		asiatische person		traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich würde verärgert sein, wenn ich jemanden nicht helfen konnte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich würde verärgert sein, wenn ich jemanden nicht helfen konnte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich würde verärgert sein, wenn ich jemanden nicht helfen konnte.	verärgert		asiatische person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, als mir niemand zuhörte, während ich sprach. Ich fühlte mich enttäuscht und frustriert, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört	verärgert		asiatische person		verärgert	anger
